ID,fertilizer_price_index_all,fertilizer_price_index_nitrogen,fertilizer_price_index_phosphate,oil_price,total_meat(kg/capita),total_meat_us(lb/capita),fruits(kg/capita),vegetable(kg/capita),coffee_us(gal/capita),tee_us(gal/capita),cocoa_us(lb/capita)
2008-07,122.7333038,106.2982325,134.7341537,611.6428205,49.9489465,179,83.628102,87.66801716,24.2,9,5.6
2008-08,122.7333038,106.2982325,134.7341537,611.6428205,49.9489465,179,83.628102,87.66801716,24.2,9,5.6
2008-09,122.7333038,106.2982325,134.7341537,611.6428205,49.9489465,179,83.628102,87.66801716,24.2,9,5.6
2008-10,122.7333038,106.2982325,134.7341537,611.6428205,49.9489465,179,83.628102,87.66801716,24.2,9,5.6
2008-11,122.7333038,106.2982325,134.7341537,611.6428205,49.9489465,179,83.628102,87.66801716,24.2,9,5.6
2008-12,122.7333038,106.2982325,134.7341537,611.6428205,49.9489465,179,83.628102,87.66801716,24.2,9,5.6
2009-01,71.69394073,68.55862584,61.69027165,387.8505856,49.64466986,175.2,84.46359042,89.49321609,23.3,9,5.6
2009-02,71.69394073,68.55862584,61.69027165,387.8505856,49.64466986,175.2,84.46359042,89.49321609,23.3,9,5.6
2009-03,71.69394073,68.55862584,61.69027165,387.8505856,49.64466986,175.2,84.46359042,89.49321609,23.3,9,5.6
2009-04,71.69394073,68.55862584,61.69027165,387.8505856,49.64466986,175.2,84.46359042,89.49321609,23.3,9,5.6
2009-05,71.69394073,68.55862584,61.69027165,387.8505856,49.64466986,175.2,84.46359042,89.49321609,23.3,9,5.6
2009-06,71.69394073,68.55862584,61.69027165,387.8505856,49.64466986,175.2,84.46359042,89.49321609,23.3,9,5.6
2009-07,71.69394073,68.55862584,61.69027165,387.8505856,49.64466986,175.2,84.46359042,89.49321609,23.3,9,5.6
2009-08,71.69394073,68.55862584,61.69027165,387.8505856,49.64466986,175.2,84.46359042,89.49321609,23.3,9,5.6
2009-09,71.69394073,68.55862584,61.69027165,387.8505856,49.64466986,175.2,84.46359042,89.49321609,23.3,9,5.6
2009-10,71.69394073,68.55862584,61.69027165,387.8505856,49.64466986,175.2,84.46359042,89.49321609,23.3,9,5.6
2009-11,71.69394073,68.55862584,61.69027165,387.8505856,49.64466986,175.2,84.46359042,89.49321609,23.3,9,5.6
2009-12,71.69394073,68.55862584,61.69027165,387.8505856,49.64466986,175.2,84.46359042,89.49321609,23.3,9,5.6
2010-01,75.14374171,71.7699776,71.58114697,499.9474511,48.33225038,173,73.64107675,86.0066517,23.5,9.2,5.5
2010-02,75.14374171,71.7699776,71.58114697,499.9474511,48.33225038,173,73.64107675,86.0066517,23.5,9.2,5.5
2010-03,75.14374171,71.7699776,71.58114697,499.9474511,48.33225038,173,73.64107675,86.0066517,23.5,9.2,5.5
2010-04,75.14374171,71.7699776,71.58114697,499.9474511,48.33225038,173,73.64107675,86.0066517,23.5,9.2,5.5
2010-05,75.14374171,71.7699776,71.58114697,499.9474511,48.33225038,173,73.64107675,86.0066517,23.5,9.2,5.5
2010-06,75.14374171,71.7699776,71.58114697,499.9474511,48.33225038,173,73.64107675,86.0066517,23.5,9.2,5.5
2010-07,75.14374171,71.7699776,71.58114697,499.9474511,48.33225038,173,73.64107675,86.0066517,23.5,9.2,5.5
2010-08,75.14374171,71.7699776,71.58114697,499.9474511,48.33225038,173,73.64107675,86.0066517,23.5,9.2,5.5
2010-09,75.14374171,71.7699776,71.58114697,499.9474511,48.33225038,173,73.64107675,86.0066517,23.5,9.2,5.5
2010-10,75.14374171,71.7699776,71.58114697,499.9474511,48.33225038,173,73.64107675,86.0066517,23.5,9.2,5.5
2010-11,75.14374171,71.7699776,71.58114697,499.9474511,48.33225038,173,73.64107675,86.0066517,23.5,9.2,5.5
2010-12,75.14374171,71.7699776,71.58114697,499.9474511,48.33225038,173,73.64107675,86.0066517,23.5,9.2,5.5
2011-01,100,100,100,699.6864684,48.61144641,168.8,75.39537456,87.47344337,24.7,9.3,5.5
2011-02,100,100,100,699.6864684,48.61144641,168.8,75.39537456,87.47344337,24.7,9.3,5.5
2011-03,100,100,100,699.6864684,48.61144641,168.8,75.39537456,87.47344337,24.7,9.3,5.5
2011-04,100,100,100,699.6864684,48.61144641,168.8,75.39537456,87.47344337,24.7,9.3,5.5
2011-05,100,100,100,699.6864684,48.61144641,168.8,75.39537456,87.47344337,24.7,9.3,5.5
2011-06,100,100,100,699.6864684,48.61144641,168.8,75.39537456,87.47344337,24.7,9.3,5.5
2011-07,100,100,100,699.6864684,48.61144641,168.8,75.39537456,87.47344337,24.7,9.3,5.5
2011-08,100,100,100,699.6864684,48.61144641,168.8,75.39537456,87.47344337,24.7,9.3,5.5
2011-09,100,100,100,699.6864684,48.61144641,168.8,75.39537456,87.47344337,24.7,9.3,5.5
2011-10,100,100,100,699.6864684,48.61144641,168.8,75.39537456,87.47344337,24.7,9.3,5.5
2011-11,100,100,100,699.6864684,48.61144641,168.8,75.39537456,87.47344337,24.7,9.3,5.5
2011-12,100,100,100,699.6864684,48.61144641,168.8,75.39537456,87.47344337,24.7,9.3,5.5
2012-01,100.5307386,107.9661439,94.21871372,702.2907433,48.63795414,167.3,75.96071793,86.78631659,24.7,8.9,5.2
2012-02,100.5307386,107.9661439,94.21871372,702.2907433,48.63795414,167.3,75.96071793,86.78631659,24.7,8.9,5.2
2012-03,100.5307386,107.9661439,94.21871372,702.2907433,48.63795414,167.3,75.96071793,86.78631659,24.7,8.9,5.2
2012-04,100.5307386,107.9661439,94.21871372,702.2907433,48.63795414,167.3,75.96071793,86.78631659,24.7,8.9,5.2
2012-05,100.5307386,107.9661439,94.21871372,702.2907433,48.63795414,167.3,75.96071793,86.78631659,24.7,8.9,5.2
2012-06,100.5307386,107.9661439,94.21871372,702.2907433,48.63795414,167.3,75.96071793,86.78631659,24.7,8.9,5.2
2012-07,100.5307386,107.9661439,94.21871372,702.2907433,48.63795414,167.3,75.96071793,86.78631659,24.7,8.9,5.2
2012-08,100.5307386,107.9661439,94.21871372,702.2907433,48.63795414,167.3,75.96071793,86.78631659,24.7,8.9,5.2
2012-09,100.5307386,107.9661439,94.21871372,702.2907433,48.63795414,167.3,75.96071793,86.78631659,24.7,8.9,5.2
2012-10,100.5307386,107.9661439,94.21871372,702.2907433,48.63795414,167.3,75.96071793,86.78631659,24.7,8.9,5.2
2012-11,100.5307386,107.9661439,94.21871372,702.2907433,48.63795414,167.3,75.96071793,86.78631659,24.7,8.9,5.2
2012-12,100.5307386,107.9661439,94.21871372,702.2907433,48.63795414,167.3,75.96071793,86.78631659,24.7,8.9,5.2
2013-01,93.89650597,103.9332835,84.88507081,683.3534071,48.60435762,168.3,77.22318318,88.25851799,25.3,8.4,5.3
2013-02,93.89650597,103.9332835,84.88507081,683.3534071,48.60435762,168.3,77.22318318,88.25851799,25.3,8.4,5.3
2013-03,93.89650597,103.9332835,84.88507081,683.3534071,48.60435762,168.3,77.22318318,88.25851799,25.3,8.4,5.3
2013-04,93.89650597,103.9332835,84.88507081,683.3534071,48.60435762,168.3,77.22318318,88.25851799,25.3,8.4,5.3
2013-05,93.89650597,103.9332835,84.88507081,683.3534071,48.60435762,168.3,77.22318318,88.25851799,25.3,8.4,5.3
2013-06,93.89650597,103.9332835,84.88507081,683.3534071,48.60435762,168.3,77.22318318,88.25851799,25.3,8.4,5.3
2013-07,93.89650597,103.9332835,84.88507081,683.3534071,48.60435762,168.3,77.22318318,88.25851799,25.3,8.4,5.3
2013-08,93.89650597,103.9332835,84.88507081,683.3534071,48.60435762,168.3,77.22318318,88.25851799,25.3,8.4,5.3
2013-09,93.89650597,103.9332835,84.88507081,683.3534071,48.60435762,168.3,77.22318318,88.25851799,25.3,8.4,5.3
2013-10,93.89650597,103.9332835,84.88507081,683.3534071,48.60435762,168.3,77.22318318,88.25851799,25.3,8.4,5.3
2013-11,93.89650597,103.9332835,84.88507081,683.3534071,48.60435762,168.3,77.22318318,88.25851799,25.3,8.4,5.3
2013-12,93.89650597,103.9332835,84.88507081,683.3534071,48.60435762,168.3,77.22318318,88.25851799,25.3,8.4,5.3
2014-01,89.87173817,96.04182226,81.54167634,622.2714569,48.32597982,166.4,78.10881694,89.93892395,25.7,8.1,5.2
2014-02,89.87173817,96.04182226,81.54167634,622.2714569,48.32597982,166.4,78.10881694,89.93892395,25.7,8.1,5.2
2014-03,89.87173817,96.04182226,81.54167634,622.2714569,48.32597982,166.4,78.10881694,89.93892395,25.7,8.1,5.2
2014-04,89.87173817,96.04182226,81.54167634,622.2714569,48.32597982,166.4,78.10881694,89.93892395,25.7,8.1,5.2
2014-05,89.87173817,96.04182226,81.54167634,622.2714569,48.32597982,166.4,78.10881694,89.93892395,25.7,8.1,5.2
2014-06,89.87173817,96.04182226,81.54167634,622.2714569,48.32597982,166.4,78.10881694,89.93892395,25.7,8.1,5.2
2014-07,89.87173817,96.04182226,81.54167634,622.2714569,48.32597982,166.4,78.10881694,89.93892395,25.7,8.1,5.2
2014-08,89.87173817,96.04182226,81.54167634,622.2714569,48.32597982,166.4,78.10881694,89.93892395,25.7,8.1,5.2
2014-09,89.87173817,96.04182226,81.54167634,622.2714569,48.32597982,166.4,78.10881694,89.93892395,25.7,8.1,5.2
2014-10,89.87173817,96.04182226,81.54167634,622.2714569,48.32597982,166.4,78.10881694,89.93892395,25.7,8.1,5.2
2014-11,89.87173817,96.04182226,81.54167634,622.2714569,48.32597982,166.4,78.10881694,89.93892395,25.7,8.1,5.2
2014-12,89.87173817,96.04182226,81.54167634,622.2714569,48.32597982,166.4,78.10881694,89.93892395,25.7,8.1,5.2
2015-01,87.70455551,90.68956933,80.70582772,329.4603336,48.75782299,173.8,79.60301924,91.74375033,26.2,8.3,5.3
2015-02,87.70455551,90.68956933,80.70582772,329.4603336,48.75782299,173.8,79.60301924,91.74375033,26.2,8.3,5.3
2015-03,87.70455551,90.68956933,80.70582772,329.4603336,48.75782299,173.8,79.60301924,91.74375033,26.2,8.3,5.3
2015-04,87.70455551,90.68956933,80.70582772,329.4603336,48.75782299,173.8,79.60301924,91.74375033,26.2,8.3,5.3
2015-05,87.70455551,90.68956933,80.70582772,329.4603336,48.75782299,173.8,79.60301924,91.74375033,26.2,8.3,5.3
2015-06,87.70455551,90.68956933,80.70582772,329.4603336,48.75782299,173.8,79.60301924,91.74375033,26.2,8.3,5.3
2015-07,87.70455551,90.68956933,80.70582772,329.4603336,48.75782299,173.8,79.60301924,91.74375033,26.2,8.3,5.3
2015-08,87.70455551,90.68956933,80.70582772,329.4603336,48.75782299,173.8,79.60301924,91.74375033,26.2,8.3,5.3
2015-09,87.70455551,90.68956933,80.70582772,329.4603336,48.75782299,173.8,79.60301924,91.74375033,26.2,8.3,5.3
2015-10,87.70455551,90.68956933,80.70582772,329.4603336,48.75782299,173.8,79.60301924,91.74375033,26.2,8.3,5.3
2015-11,87.70455551,90.68956933,80.70582772,329.4603336,48.75782299,173.8,79.60301924,91.74375033,26.2,8.3,5.3
2015-12,87.70455551,90.68956933,80.70582772,329.4603336,48.75782299,173.8,79.60301924,91.74375033,26.2,8.3,5.3
2016-01,74.65723131,73.61214837,65.86951474,275.0441951,48.91966564,176.7,79.58224239,94.24276124,27.29342044,7.597413459,5.979165315
2016-02,74.65723131,73.61214837,65.86951474,275.0441951,48.91966564,176.7,79.58224239,94.24276124,27.29342044,7.597413459,5.979165315
2016-03,74.65723131,73.61214837,65.86951474,275.0441951,48.91966564,176.7,79.58224239,94.24276124,27.29342044,7.597413459,5.979165315
2016-04,74.65723131,73.61214837,65.86951474,275.0441951,48.91966564,176.7,79.58224239,94.24276124,27.29342044,7.597413459,5.979165315
2016-05,74.65723131,73.61214837,65.86951474,275.0441951,48.91966564,176.7,79.58224239,94.24276124,27.29342044,7.597413459,5.979165315
2016-06,74.65723131,73.61214837,65.86951474,275.0441951,48.91966564,176.7,79.58224239,94.24276124,27.29342044,7.597413459,5.979165315
2016-07,74.65723131,73.61214837,65.86951474,275.0441951,48.91966564,176.7,79.58224239,94.24276124,27.29342044,7.597413459,5.979165315
2016-08,74.65723131,73.61214837,65.86951474,275.0441951,48.91966564,176.7,79.58224239,94.24276124,27.29342044,7.597413459,5.979165315
2016-09,74.65723131,73.61214837,65.86951474,275.0441951,48.91966564,176.7,79.58224239,94.24276124,27.29342044,7.597413459,5.979165315
2016-10,74.65723131,73.61214837,65.86951474,275.0441951,48.91966564,176.7,79.58224239,94.24276124,27.29342044,7.597413459,5.979165315
2016-11,74.65723131,73.61214837,65.86951474,275.0441951,48.91966564,176.7,79.58224239,94.24276124,27.29342044,7.597413459,5.979165315
2016-12,74.65723131,73.61214837,65.86951474,275.0441951,48.91966564,176.7,79.58224239,94.24276124,27.29342044,7.597413459,5.979165315
2017-01,71.64971252,70.45058501,61.73670769,340.8162552,49.07349152,179,79.69527269,93.74009513,26.63408982,7.404476871,5.781276954
2017-02,71.64971252,70.45058501,61.73670769,340.8162552,49.07349152,179,79.69527269,93.74009513,26.63408982,7.404476871,5.781276954
2017-03,71.64971252,70.45058501,61.73670769,340.8162552,49.07349152,179,79.69527269,93.74009513,26.63408982,7.404476871,5.781276954
2017-04,71.64971252,70.45058501,61.73670769,340.8162552,49.07349152,179,79.69527269,93.74009513,26.63408982,7.404476871,5.781276954
2017-05,71.64971252,70.45058501,61.73670769,340.8162552,49.07349152,179,79.69527269,93.74009513,26.63408982,7.404476871,5.781276954
2017-06,71.64971252,70.45058501,61.73670769,340.8162552,49.07349152,179,79.69527269,93.74009513,26.63408982,7.404476871,5.781276954
2017-07,71.64971252,70.45058501,61.73670769,340.8162552,49.07349152,179,79.69527269,93.74009513,26.63408982,7.404476871,5.781276954
2017-08,71.64971252,70.45058501,61.73670769,340.8162552,49.07349152,179,79.69527269,93.74009513,26.63408982,7.404476871,5.781276954
2017-09,71.64971252,70.45058501,61.73670769,340.8162552,49.07349152,179,79.69527269,93.74009513,26.63408982,7.404476871,5.781276954
2017-10,71.64971252,70.45058501,61.73670769,340.8162552,49.07349152,179,79.69527269,93.74009513,26.63408982,7.404476871,5.781276954
2017-11,71.64971252,70.45058501,61.73670769,340.8162552,49.07349152,179,79.69527269,93.74009513,26.63408982,7.404476871,5.781276954
2017-12,71.64971252,70.45058501,61.73670769,340.8162552,49.07349152,179,79.69527269,93.74009513,26.63408982,7.404476871,5.781276954
2018-01,78.01857585,75.92730894,70.86138844,448.4689673,50.0631069,181,82.04030129,93.41640052,24.96110124,7.253776075,5.79268774
2018-02,78.01857585,75.92730894,70.86138844,448.4689673,50.0631069,181,82.04030129,93.41640052,24.96110124,7.253776075,5.79268774
2018-03,78.01857585,75.92730894,70.86138844,448.4689673,50.0631069,181,82.04030129,93.41640052,24.96110124,7.253776075,5.79268774
2018-04,78.01857585,75.92730894,70.86138844,448.4689673,50.0631069,181,82.04030129,93.41640052,24.96110124,7.253776075,5.79268774
2018-05,78.01857585,75.92730894,70.86138844,448.4689673,50.0631069,181,82.04030129,93.41640052,24.96110124,7.253776075,5.79268774
2018-06,78.01857585,75.92730894,70.86138844,448.4689673,50.0631069,181,82.04030129,93.41640052,24.96110124,7.253776075,5.79268774
2018-07,78.01857585,75.92730894,70.86138844,448.4689673,50.0631069,181,82.04030129,93.41640052,24.96110124,7.253776075,5.79268774
2018-08,78.01857585,75.92730894,70.86138844,448.4689673,50.0631069,181,82.04030129,93.41640052,24.96110124,7.253776075,5.79268774
2018-09,78.01857585,75.92730894,70.86138844,448.4689673,50.0631069,181,82.04030129,93.41640052,24.96110124,7.253776075,5.79268774
2018-10,78.01857585,75.92730894,70.86138844,448.4689673,50.0631069,181,82.04030129,93.41640052,24.96110124,7.253776075,5.79268774
2018-11,78.01857585,75.92730894,70.86138844,448.4689673,50.0631069,181,82.04030129,93.41640052,24.96110124,7.253776075,5.79268774
2018-12,78.01857585,75.92730894,70.86138844,448.4689673,50.0631069,181,82.04030129,93.41640052,24.96110124,7.253776075,5.79268774
2019-01,79.72206714,80.67654801,72.2616157,403.8202747,50.47316255,184.9,80.86495178,92.73529781,22.9194109,7.707353864,5.479677078
2019-02,79.83712237,80.79567775,72.36984253,403.8202747,50.47316255,184.9,80.86495178,92.73529781,22.9194109,7.707353864,5.479677078
2019-03,79.9521776,80.91480748,72.47806936,403.8202747,50.47316255,184.9,80.86495178,92.73529781,22.9194109,7.707353864,5.479677078
2019-04,80.06723283,81.03393722,72.5862962,403.8202747,50.47316255,184.9,80.86495178,92.73529781,22.9194109,7.707353864,5.479677078
2019-05,80.18228806,81.15306695,72.69452303,403.8202747,50.47316255,184.9,80.86495178,92.73529781,22.9194109,7.707353864,5.479677078
2019-06,80.29734328,81.27219669,72.80274987,403.8202747,50.47316255,184.9,80.86495178,92.73529781,22.9194109,7.707353864,5.479677078
2019-07,80.41239851,81.39132643,72.9109767,403.8202747,50.47316255,184.9,80.86495178,92.73529781,22.9194109,7.707353864,5.479677078
2019-08,80.52745374,81.51045616,73.01920353,403.8202747,50.47316255,184.9,80.86495178,92.73529781,22.9194109,7.707353864,5.479677078
2019-09,80.64250897,81.6295859,73.12743037,403.8202747,50.47316255,184.9,80.86495178,92.73529781,22.9194109,7.707353864,5.479677078
2019-10,80.7575642,81.74871564,73.2356572,403.8202747,50.47316255,184.9,80.86495178,92.73529781,22.9194109,7.707353864,5.479677078
2019-11,80.87261943,81.86784537,73.34388404,403.8202747,50.47316255,184.9,80.86495178,92.73529781,22.9194109,7.707353864,5.479677078
2019-12,80.98767466,81.98697511,73.45211087,403.8202747,50.47316255,184.9,80.86495178,92.73529781,22.9194109,7.707353864,5.479677078
2020-01,81.10272989,82.10610484,73.5603377,263.1213517,50.27054323,185.4,80.41930409,92.9575517,23.45545848,7.402765684,5.366633346
2020-02,81.21778512,82.22523458,73.66856454,263.1213517,50.27054323,185.4,80.41930409,92.9575517,23.45545848,7.402765684,5.366633346
2020-03,81.33284035,82.34436432,73.77679137,263.1213517,50.27054323,185.4,80.41930409,92.9575517,23.45545848,7.402765684,5.366633346
2020-04,81.44789558,82.46349405,73.88501821,263.1213517,50.27054323,185.4,80.41930409,92.9575517,23.45545848,7.402765684,5.366633346
2020-05,81.56295081,82.58262379,73.99324504,263.1213517,50.27054323,185.4,80.41930409,92.9575517,23.45545848,7.402765684,5.366633346
2020-06,81.67800604,82.70175353,74.10147187,263.1213517,50.27054323,185.4,80.41930409,92.9575517,23.45545848,7.402765684,5.366633346
2020-07,81.79306127,82.82088326,74.20969871,263.1213517,50.27054323,185.4,80.41930409,92.9575517,23.45545848,7.402765684,5.366633346
2020-08,81.9081165,82.940013,74.31792554,263.1213517,50.27054323,185.4,80.41930409,92.9575517,23.45545848,7.402765684,5.366633346
2020-09,82.02317173,83.05914273,74.42615238,263.1213517,50.27054323,185.4,80.41930409,92.9575517,23.45545848,7.402765684,5.366633346
2020-10,82.13822695,83.17827247,74.53437921,263.1213517,50.27054323,185.4,80.41930409,92.9575517,23.45545848,7.402765684,5.366633346
2020-11,82.25328218,83.29740221,74.64260604,263.1213517,50.27054323,185.4,80.41930409,92.9575517,23.45545848,7.402765684,5.366633346
2020-12,82.36833741,83.41653194,74.75083288,263.1213517,50.27054323,185.4,80.41930409,92.9575517,23.45545848,7.402765684,5.366633346
2021-01,82.48339264,83.53566168,74.85905971,445.9649139,49.40996647,185,83.40277187,99.90726914,31.74579857,6.385538719,6.054685772
2021-02,82.59844787,83.65479142,74.96728655,445.9649139,49.40996647,185,83.40277187,99.90726914,31.74579857,6.385538719,6.054685772
2021-03,82.7135031,83.77392115,75.07551338,445.9649139,49.40996647,185,83.40277187,99.90726914,31.74579857,6.385538719,6.054685772
2021-04,82.82855833,83.89305089,75.18374021,445.9649139,49.40996647,185,83.40277187,99.90726914,31.74579857,6.385538719,6.054685772
2021-05,82.94361356,84.01218062,75.29196705,445.9649139,49.40996647,185,83.40277187,99.90726914,31.74579857,6.385538719,6.054685772
2021-06,83.05866879,84.13131036,75.40019388,445.9649139,49.40996647,185,83.40277187,99.90726914,31.74579857,6.385538719,6.054685772
2021-07,83.17372402,84.2504401,75.50842072,445.9649139,49.40996647,185,83.40277187,99.90726914,31.74579857,6.385538719,6.054685772
2021-08,83.28877925,84.36956983,75.61664755,445.9649139,49.40996647,185,83.40277187,99.90726914,31.74579857,6.385538719,6.054685772
2021-09,83.40383448,84.48869957,75.72487438,445.9649139,49.40996647,185,83.40277187,99.90726914,31.74579857,6.385538719,6.054685772
2021-10,83.51888971,84.6078293,75.83310122,445.9649139,49.40996647,185,83.40277187,99.90726914,31.74579857,6.385538719,6.054685772
2021-11,83.63394494,84.72695904,75.94132805,445.9649139,49.40996647,185,83.40277187,99.90726914,31.74579857,6.385538719,6.054685772
2021-12,83.74900017,84.84608878,76.04955488,445.9649139,49.40996647,185,83.40277187,99.90726914,31.74579857,6.385538719,6.054685772
2022-01,83.8640554,84.96521851,76.15778172,,50.83121189,196.2008946,85.91103196,99.96272154,28.76563166,7.030733604,5.819247664
2022-02,83.97911062,85.08434825,76.26600855,,50.83121189,196.2008946,85.91103196,99.96272154,28.76563166,7.030733604,5.819247664
2022-03,84.09416585,85.20347799,76.37423539,,50.83121189,196.2008946,85.91103196,99.96272154,28.76563166,7.030733604,5.819247664
2022-04,84.20922108,85.32260772,76.48246222,,50.83121189,196.2008946,85.91103196,99.96272154,28.76563166,7.030733604,5.819247664
2022-05,84.32427631,85.44173746,76.59068905,,50.83121189,196.2008946,85.91103196,99.96272154,28.76563166,7.030733604,5.819247664
2022-06,84.43933154,85.56086719,76.69891589,,50.83121189,196.2008946,85.91103196,99.96272154,28.76563166,7.030733604,5.819247664
2022-07,84.55438677,85.67999693,76.80714272,,50.83121189,196.2008946,85.91103196,99.96272154,28.76563166,7.030733604,5.819247664
2022-08,84.669442,85.79912667,76.91536956,,50.83121189,196.2008946,85.91103196,99.96272154,28.76563166,7.030733604,5.819247664
2022-09,84.78449723,85.9182564,77.02359639,,50.83121189,196.2008946,85.91103196,99.96272154,28.76563166,7.030733604,5.819247664
2022-10,84.89955246,86.03738614,77.13182322,,50.83121189,196.2008946,85.91103196,99.96272154,28.76563166,7.030733604,5.819247664
2022-11,85.01460769,86.15651588,77.24005006,,50.83121189,196.2008946,85.91103196,99.96272154,28.76563166,7.030733604,5.819247664
2022-12,85.12966292,86.27564561,77.34827689,,50.83121189,196.2008946,85.91103196,99.96272154,28.76563166,7.030733604,5.819247664
